Order_ID,Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Ship_Date,Units_Sold,Unit_Price,Unit_Cost
796328389,Middle East and North Africa,Lebanon,Personal Care,Offline,H,8/22/14,9/27/14,121,81.73,56.67
350977408,Europe,Macedonia,Cosmetics,Online,C,12/26/10,1/22/11,869,437.2,263.33
327020776,Middle East and North Africa,Algeria,Clothes,Offline,M,8/27/15,9/29/15,1570,109.28,35.84
383882319,Middle East and North Africa,Qatar,Vegetables,Online,H,3/11/13,4/15/13,8164,154.06,90.93
701298367,Europe,Greece,Personal Care,Offline,M,12/8/11,1/6/12,8626,81.73,56.67
629317748,Sub-Saharan Africa,Benin,Fruits,Online,M,6/27/17,8/14/17,7961,9.33,6.92
938301789,Asia,Uzbekistan,Baby Food,Offline,C,10/21/13,11/29/13,3205,255.28,159.42
668924319,Middle East and North Africa,Azerbaijan,Vegetables,Online,L,6/1/12,7/7/12,8426,154.06,90.93
282171666,Asia,Cambodia,Clothes,Online,C,10/8/10,11/15/10,9721,109.28,35.84
309342658,Europe,Italy,Personal Care,Online,C,2/25/11,3/28/11,222,81.73,56.67
902048623,Sub-Saharan Africa,Mauritius ,Cosmetics,Online,H,12/5/16,12/20/16,5088,437.2,263.33
482213389,Middle East and North Africa,Yemen,Clothes,Online,H,8/6/13,9/3/13,6513,109.28,35.84
692073285,Central America and the Caribbean,Cuba,Vegetables,Offline,C,6/7/10,6/28/10,8719,154.06,90.93
544177138,Australia and Oceania,Tonga,Fruits,Online,L,12/27/13,1/30/14,2963,9.33,6.92
471386277,Central America and the Caribbean,Guatemala,Vegetables,Online,M,9/28/16,10/17/16,2530,154.06,90.93
976874530,Australia and Oceania,New Zealand,Personal Care,Online,L,1/8/16,1/27/16,7737,81.73,56.67
384128224,Europe,Norway,Household,Offline,M,3/20/10,4/26/10,933,668.27,502.54
686946189,Sub-Saharan Africa,South Africa,Personal Care,Online,H,2/21/10,3/8/10,1498,81.73,56.67
799439752,Sub-Saharan Africa,Zambia,Snacks,Offline,M,7/14/12,7/24/12,843,152.58,97.44
606032741,Central America and the Caribbean,Saint Kitts and Nevis ,Cereal,Online,M,5/29/11,6/15/11,7410,205.7,117.11
511461484,Asia,Indonesia,Beverages,Offline,H,12/25/16,2/5/17,1674,47.45,31.79
990774810,Europe,Netherlands,Household,Offline,C,1/17/14,2/18/14,1138,668.27,502.54
339334046,Asia,Thailand,Snacks,Offline,M,3/2/11,4/16/11,5340,152.58,97.44
522813022,Sub-Saharan Africa,Republic of the Congo,Personal Care,Offline,C,3/10/14,4/8/14,846,81.73,56.67
427198064,Sub-Saharan Africa,Equatorial Guinea,Fruits,Offline,M,11/17/14,1/2/15,6255,9.33,6.92
808788001,Asia,Tajikistan,Beverages,Offline,C,6/3/17,7/15/17,7197,47.45,31.79
244194161,Sub-Saharan Africa,Botswana,Meat,Offline,L,12/7/11,1/7/12,1334,421.89,364.69
980340373,Central America and the Caribbean,Dominican Republic,Fruits,Offline,L,2/1/16,2/15/16,3357,9.33,6.92
384462964,Australia and Oceania,Samoa ,Beverages,Online,M,10/6/10,10/10/10,9990,47.45,31.79
394110763,Europe,Belgium,Vegetables,Offline,C,12/26/11,12/29/11,4988,154.06,90.93
767145097,Australia and Oceania,Federated States of Micronesia,Cosmetics,Online,L,2/12/14,3/11/14,4137,437.2,263.33
431739795,Sub-Saharan Africa,Botswana,Fruits,Online,L,5/21/16,6/19/16,254,9.33,6.92
636381185,Asia,Vietnam,Cereal,Online,L,7/2/11,7/28/11,8189,205.7,117.11
899868094,Europe,Kosovo,Fruits,Online,C,3/2/12,3/26/12,9821,9.33,6.92
361311852,Europe,Germany,Baby Food,Offline,L,1/6/17,2/15/17,9061,255.28,159.42
930136287,Europe,Hungary,Beverages,Online,L,5/20/14,6/21/14,6852,47.45,31.79
536077725,Central America and the Caribbean,Saint Lucia,Cereal,Online,L,5/19/16,6/7/16,6167,205.7,117.11
779184997,Sub-Saharan Africa,Madagascar,Snacks,Online,M,4/6/17,4/17/17,7011,152.58,97.44
179819428,Europe,Bulgaria,Cosmetics,Online,C,5/5/12,6/2/12,1420,437.2,263.33
928654849,Asia,Myanmar,Vegetables,Online,H,12/7/16,1/7/17,8461,154.06,90.93
336677587,Sub-Saharan Africa,Togo,Baby Food,Offline,H,2/14/17,3/28/17,9234,255.28,159.42
285186469,Australia and Oceania,Australia,Vegetables,Online,C,6/2/11,6/25/11,1869,154.06,90.93
475792825,Middle East and North Africa,Morocco,Baby Food,Offline,M,7/15/14,9/3/14,6525,255.28,159.42
680420482,Middle East and North Africa,Qatar,Clothes,Offline,L,10/6/15,11/8/15,396,109.28,35.84
291305768,Europe,Bosnia and Herzegovina,Fruits,Online,H,1/5/13,1/6/13,2705,9.33,6.92
570997512,Middle East and North Africa,Iraq,Baby Food,Offline,L,8/19/16,9/6/16,9707,255.28,159.42
602357041,Europe,Russia,Personal Care,Online,L,4/24/15,5/5/15,9689,81.73,56.67
438558185,Middle East and North Africa,Lebanon,Meat,Online,M,2/26/10,4/14/10,7967,421.89,364.69
653087270,Europe,Albania,Snacks,Online,H,12/2/10,12/7/10,1891,152.58,97.44
989743125,Australia and Oceania,Samoa ,Cereal,Offline,C,1/23/17,1/25/17,5840,205.7,117.11
812637078,Europe,Slovenia,Fruits,Offline,M,12/15/13,1/5/14,6225,9.33,6.92
456192958,Europe,Macedonia,Personal Care,Online,L,7/19/14,8/18/14,6489,81.73,56.67
775147092,Middle East and North Africa,Lebanon,Cereal,Online,L,2/17/10,2/28/10,2105,205.7,117.11
894548308,Sub-Saharan Africa,Comoros,Household,Offline,M,12/28/11,2/2/12,5578,668.27,502.54
459757936,Sub-Saharan Africa,Cameroon,Cosmetics,Offline,H,5/3/17,6/10/17,1445,437.2,263.33
986449801,Europe,Albania,Meat,Offline,H,1/31/13,3/13/13,1272,421.89,364.69
910610234,Europe,Sweden,Cosmetics,Online,L,7/3/17,7/31/17,8659,437.2,263.33
538538062,Sub-Saharan Africa,Liberia,Cereal,Offline,H,11/8/15,12/3/15,4235,205.7,117.11
696844613,Europe,Norway,Meat,Online,M,3/3/17,3/22/17,661,421.89,364.69
482453715,Middle East and North Africa,Israel,Fruits,Online,H,8/18/12,9/22/12,7630,9.33,6.92
412601697,Central America and the Caribbean,Cuba,Office Supplies,Offline,L,3/11/17,3/23/17,6866,651.21,524.96
174837386,Central America and the Caribbean,Nicaragua,Meat,Offline,M,10/17/12,11/14/12,7123,421.89,364.69
877022111,Middle East and North Africa,Kuwait,Personal Care,Offline,L,9/29/12,10/21/12,9187,81.73,56.67
997329699,North America,United States of America,Cereal,Offline,M,6/22/12,7/15/12,876,205.7,117.11
434246480,Sub-Saharan Africa,Rwanda,Snacks,Offline,M,1/19/16,2/11/16,2038,152.58,97.44
956571280,Central America and the Caribbean,Jamaica,Cereal,Online,C,4/3/17,4/5/17,9554,205.7,117.11
353415429,Europe,Czech Republic,Personal Care,Online,M,12/4/10,12/8/10,2334,81.73,56.67
984202754,Sub-Saharan Africa,Kenya,Vegetables,Online,H,11/27/11,12/8/11,6321,154.06,90.93
328669583,Sub-Saharan Africa,Central African Republic,Beverages,Offline,H,5/16/13,6/2/13,9488,47.45,31.79
436864745,Middle East and North Africa,Jordan,Cosmetics,Offline,C,5/16/13,5/22/13,6841,437.2,263.33
279149568,Middle East and North Africa,Tunisia ,Household,Offline,M,1/1/11,1/26/11,5415,668.27,502.54
696197879,Europe,Andorra,Cereal,Online,H,3/19/10,3/26/10,9278,205.7,117.11
348996007,North America,United States of America,Household,Offline,M,1/9/16,1/12/16,4529,668.27,502.54
668842780,Sub-Saharan Africa,Cote d'Ivoire,Beverages,Offline,L,8/3/15,9/20/15,4297,47.45,31.79
907349526,Europe,Iceland,Cosmetics,Online,C,4/5/12,5/16/12,3743,437.2,263.33
386440074,Europe,Poland,Personal Care,Offline,C,4/5/14,4/25/14,5060,81.73,56.67
748350751,Sub-Saharan Africa,Madagascar,Vegetables,Offline,C,9/19/15,10/27/15,2472,154.06,90.93
105630385,Central America and the Caribbean,Saint Kitts and Nevis ,Personal Care,Online,L,8/12/15,9/15/15,7233,81.73,56.67
691140305,Asia,Sri Lanka,Cosmetics,Offline,L,12/30/13,1/8/14,2630,437.2,263.33
308054339,Sub-Saharan Africa,Comoros,Cosmetics,Offline,H,10/8/15,10/15/15,8980,437.2,263.33
879858815,Sub-Saharan Africa,Senegal,Fruits,Offline,H,9/29/11,10/30/11,8631,9.33,6.92
800352561,Europe,Finland,Vegetables,Online,H,9/28/12,10/21/12,963,154.06,90.93
783646905,Sub-Saharan Africa,Sao Tome and Principe,Baby Food,Online,L,7/1/15,8/10/15,7388,255.28,159.42
714165675,Europe,Poland,Beverages,Offline,C,1/8/14,2/2/14,6348,47.45,31.79
996645200,Asia,Turkmenistan,Meat,Offline,H,12/20/10,1/27/11,8317,421.89,364.69
306134307,Middle East and North Africa,Saudi Arabia,Office Supplies,Offline,M,11/2/13,11/24/13,799,651.21,524.96
537994325,Asia,Brunei,Snacks,Offline,M,1/20/16,2/28/16,3331,152.58,97.44
957899081,Asia,Philippines,Cereal,Online,M,11/20/15,12/23/15,2480,205.7,117.11
451834905,Asia,India,Office Supplies,Online,M,9/4/12,9/21/12,6844,651.21,524.96
676100623,Sub-Saharan Africa,Cote d'Ivoire,Baby Food,Online,H,8/13/10,9/23/10,2054,255.28,159.42
207307565,Australia and Oceania,Vanuatu,Snacks,Offline,M,12/15/14,12/29/14,5770,152.58,97.44
392379558,Asia,Japan,Baby Food,Offline,H,1/29/13,3/9/13,2685,255.28,159.42
398552930,Australia and Oceania,Nauru,Cosmetics,Online,M,3/1/16,3/29/16,9524,437.2,263.33
363376510,Middle East and North Africa,Pakistan,Office Supplies,Offline,L,7/6/17,8/10/17,39,651.21,524.96
944711625,Middle East and North Africa,Morocco,Vegetables,Offline,H,6/29/11,7/23/11,18,154.06,90.93
170732104,Sub-Saharan Africa,Cameroon,Household,Online,C,6/18/12,8/7/12,2279,668.27,502.54
189924275,Europe,Croatia,Beverages,Offline,L,2/22/13,3/21/13,1668,47.45,31.79
521086966,Asia,Thailand,Clothes,Offline,L,2/6/11,2/19/11,68,109.28,35.84
303331506,Asia,Kyrgyzstan,Meat,Online,M,7/11/12,8/6/12,1388,421.89,364.69
546081721,Europe,Poland,Meat,Online,H,4/30/13,5/22/13,6571,421.89,364.69
979073941,Europe,Switzerland,Baby Food,Online,C,6/26/10,7/18/10,8591,255.28,159.42
502356994,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Offline,L,5/21/13,6/24/13,7453,154.06,90.93
336292207,Australia and Oceania,New Zealand,Meat,Online,H,5/7/17,6/5/17,5192,421.89,364.69
871553409,Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online,H,12/19/14,1/5/15,876,81.73,56.67
319126927,Australia and Oceania,New Zealand,Personal Care,Offline,H,1/16/15,2/6/15,5604,81.73,56.67
560311591,Sub-Saharan Africa,Liberia,Vegetables,Online,H,2/2/16,2/5/16,7506,154.06,90.93
396718728,Europe,Bosnia and Herzegovina,Personal Care,Offline,L,2/7/10,3/18/10,6742,81.73,56.67
500272166,Australia and Oceania,Marshall Islands,Fruits,Online,H,8/30/16,10/9/16,506,9.33,6.92
263208234,Asia,South Korea,Snacks,Online,L,12/18/10,1/20/11,8020,152.58,97.44
948075759,Europe,Hungary,Beverages,Offline,M,12/3/10,1/4/11,5540,47.45,31.79
737736070,Europe,Sweden,Cereal,Offline,L,10/19/12,11/3/12,1352,205.7,117.11
585362994,Europe,Slovakia,Household,Offline,L,2/20/10,4/11/10,773,668.27,502.54
164442861,Middle East and North Africa,Morocco,Baby Food,Offline,M,9/7/12,9/20/12,1152,255.28,159.42
118774497,Australia and Oceania,Samoa ,Office Supplies,Online,M,4/29/12,5/24/12,6868,651.21,524.96
712469232,Australia and Oceania,Papua New Guinea,Baby Food,Online,M,2/26/17,3/12/17,4333,255.28,159.42
479950892,Sub-Saharan Africa,Ghana,Baby Food,Offline,C,5/26/17,5/28/17,6989,255.28,159.42
275955808,Sub-Saharan Africa,Niger,Vegetables,Online,H,12/4/11,12/25/11,311,154.06,90.93
125532805,Asia,India,Baby Food,Offline,M,1/7/12,2/17/12,6802,255.28,159.42
574043214,Asia,Philippines,Clothes,Online,C,11/20/14,1/5/15,998,109.28,35.84
437160861,Middle East and North Africa,Jordan,Personal Care,Online,H,1/8/15,1/16/15,4468,81.73,56.67
850872075,Europe,Czech Republic,Baby Food,Offline,H,7/18/15,8/1/15,810,255.28,159.42
321475684,Australia and Oceania,East Timor,Snacks,Offline,H,11/8/16,12/16/16,654,152.58,97.44
575583016,Europe,Bosnia and Herzegovina,Office Supplies,Offline,C,11/8/12,11/24/12,6660,651.21,524.96
710117900,Middle East and North Africa,Bahrain,Meat,Offline,M,6/8/17,7/2/17,8522,421.89,364.69
342316663,Asia,Nepal,Fruits,Offline,L,4/5/15,4/5/15,7962,9.33,6.92
959728133,Asia,Maldives,Cosmetics,Offline,C,12/27/10,1/20/11,3737,437.2,263.33
970213639,Australia and Oceania,Tuvalu,Vegetables,Offline,C,5/10/10,6/12/10,6631,154.06,90.93
651947009,Asia,Philippines,Cereal,Offline,M,5/11/16,5/18/16,4463,205.7,117.11
803414571,North America,United States of America,Vegetables,Offline,H,5/12/10,6/19/10,7080,154.06,90.93
493415153,Sub-Saharan Africa,Tanzania,Fruits,Offline,M,6/3/16,6/9/16,1363,9.33,6.92
211060082,Central America and the Caribbean,Barbados,Household,Offline,L,3/30/14,4/3/14,6223,668.27,502.54
515773189,Europe,Kosovo,Meat,Offline,H,2/1/11,2/17/11,7603,421.89,364.69
687290799,Asia,Nepal,Office Supplies,Offline,H,4/15/15,5/19/15,3475,651.21,524.96
975661742,Sub-Saharan Africa,Guinea-Bissau,Fruits,Online,C,4/21/17,6/3/17,8846,9.33,6.92
351247346,Europe,Monaco,Personal Care,Online,H,3/29/16,5/8/16,750,81.73,56.67
554721438,Europe,Portugal,Beverages,Offline,H,1/20/16,1/28/16,3256,47.45,31.79
247070348,Asia,Turkmenistan,Clothes,Online,M,3/7/14,4/23/14,2461,109.28,35.84
859592902,Asia,Thailand,Meat,Online,M,12/2/12,1/14/13,1497,421.89,364.69
743900430,Australia and Oceania,Vanuatu,Vegetables,Online,L,8/22/15,10/6/15,5523,154.06,90.93
121916759,Sub-Saharan Africa,Central African Republic,Household,Online,C,5/25/15,7/5/15,6733,668.27,502.54
635878217,Asia,Maldives,Personal Care,Online,C,11/26/13,12/30/13,9350,81.73,56.67
398333632,Europe,Germany,Cereal,Offline,C,2/19/10,3/2/10,4629,205.7,117.11
742144334,Sub-Saharan Africa,Botswana,Cosmetics,Online,H,9/22/11,10/20/11,5855,437.2,263.33
370484149,Europe,Vatican City,Beverages,Online,C,12/27/15,1/19/16,3348,47.45,31.79
306839406,Europe,Denmark,Baby Food,Offline,H,9/29/13,10/1/13,9454,255.28,159.42
745008933,Sub-Saharan Africa,South Sudan,Fruits,Online,L,10/26/15,11/3/15,3554,9.33,6.92
599104058,Sub-Saharan Africa,Senegal,Vegetables,Online,M,5/12/11,6/28/11,7059,154.06,90.93
653548610,Europe,Estonia,Beverages,Offline,C,2/9/17,2/21/17,8412,47.45,31.79
413078916,Europe,Belarus,Vegetables,Online,L,12/31/12,1/11/13,8086,154.06,90.93
352743804,Asia,Myanmar,Vegetables,Online,H,2/6/14,3/19/14,3585,154.06,90.93
567904603,Australia and Oceania,New Zealand,Baby Food,Online,L,11/2/13,11/12/13,4447,255.28,159.42
324235141,North America,United States of America,Snacks,Online,C,6/27/10,7/12/10,7238,152.58,97.44
307721745,Europe,Italy,Snacks,Online,M,12/14/10,1/1/11,558,152.58,97.44
374663245,Europe,Kosovo,Office Supplies,Online,C,11/9/11,11/26/11,35,651.21,524.96
901670968,Europe,Ireland,Vegetables,Offline,C,11/16/10,12/11/10,3331,154.06,90.93
535668742,Central America and the Caribbean,Antigua and Barbuda ,Snacks,Online,H,7/20/10,8/31/10,5139,152.58,97.44
243892896,Asia,Bangladesh,Household,Offline,C,6/21/14,7/22/14,2183,668.27,502.54
163892257,Middle East and North Africa,Lebanon,Clothes,Offline,C,12/11/15,1/25/16,8216,109.28,35.84
953528153,North America,Greenland,Household,Offline,H,11/28/16,1/16/17,9025,668.27,502.54
640974414,Sub-Saharan Africa,Guinea,Fruits,Online,M,8/3/16,9/20/16,7428,9.33,6.92
474717366,North America,United States of America,Baby Food,Offline,C,4/8/15,4/14/15,8273,255.28,159.42
873555839,Australia and Oceania,East Timor,Meat,Online,C,7/4/10,8/4/10,3440,421.89,364.69
976601159,Sub-Saharan Africa,Niger,Cereal,Online,M,1/30/16,3/11/16,6840,205.7,117.11
893277156,Central America and the Caribbean,El Salvador,Fruits,Offline,C,10/1/12,11/12/12,9416,9.33,6.92
353320157,Europe,Montenegro,Cosmetics,Offline,L,8/19/12,8/22/12,4141,437.2,263.33
956778991,Australia and Oceania,Palau,Baby Food,Offline,H,7/21/17,8/25/17,1020,255.28,159.42
324014985,Sub-Saharan Africa,Botswana,Baby Food,Offline,L,4/3/15,4/10/15,2089,255.28,159.42
645701968,Europe,Norway,Cereal,Offline,L,6/20/13,7/21/13,6416,205.7,117.11
132826268,Asia,Maldives,Fruits,Offline,L,6/8/13,7/7/13,5099,9.33,6.92
666686713,Sub-Saharan Africa,Cote d'Ivoire,Meat,Offline,L,8/29/13,9/10/13,6269,421.89,364.69
148894631,Europe,Poland,Office Supplies,Online,H,9/19/13,9/25/13,85,651.21,524.96
151373851,Sub-Saharan Africa,Democratic Republic of the Congo,Beverages,Online,L,6/18/10,7/12/10,3741,47.45,31.79
966360700,Sub-Saharan Africa,Sierra Leone,Personal Care,Offline,L,12/16/16,1/27/17,6461,81.73,56.67
256404006,Central America and the Caribbean,Honduras,Baby Food,Online,M,4/4/13,4/27/13,4498,255.28,159.42
704365098,Central America and the Caribbean,Grenada,Household,Online,C,10/6/10,11/23/10,6140,668.27,502.54
563417804,Sub-Saharan Africa,Namibia,Baby Food,Online,C,8/5/10,9/3/10,6703,255.28,159.42
407048451,Middle East and North Africa,Morocco,Vegetables,Offline,H,12/4/14,1/23/15,3537,154.06,90.93
879055869,Asia,Japan,Beverages,Offline,M,8/21/15,9/14/15,1021,47.45,31.79
443551385,Europe,Sweden,Baby Food,Online,L,4/3/13,5/9/13,5566,255.28,159.42
334958827,Middle East and North Africa,Iran,Personal Care,Online,L,2/25/13,2/28/13,615,81.73,56.67
508014523,Europe,Vatican City,Clothes,Offline,H,3/11/14,3/20/14,1642,109.28,35.84
987767302,Europe,Lithuania,Office Supplies,Online,C,7/8/12,8/1/12,1150,651.21,524.96
519578492,Central America and the Caribbean,Costa Rica,Meat,Offline,L,11/28/12,12/29/12,3677,421.89,364.69
619121921,Middle East and North Africa,Egypt,Snacks,Offline,M,6/6/17,6/10/17,789,152.58,97.44
622383916,Middle East and North Africa,Libya,Baby Food,Offline,H,1/20/14,2/18/14,6086,255.28,159.42
835663306,Asia,Thailand,Clothes,Offline,L,10/5/10,11/3/10,197,109.28,35.84
285571420,Middle East and North Africa,Pakistan,Personal Care,Online,C,8/3/16,9/13/16,5784,81.73,56.67
769032084,Middle East and North Africa,Libya,Baby Food,Online,C,2/21/15,4/3/15,2538,255.28,159.42
103281629,Sub-Saharan Africa,Botswana,Vegetables,Offline,L,10/19/13,11/5/13,2184,154.06,90.93
675868880,Central America and the Caribbean,El Salvador,Cereal,Online,L,3/24/17,5/11/17,3476,205.7,117.11
894655168,Sub-Saharan Africa,Sao Tome and Principe,Fruits,Offline,M,1/4/16,1/26/16,7200,9.33,6.92
137814319,Sub-Saharan Africa,Comoros,Fruits,Online,M,2/23/13,3/14/13,1174,9.33,6.92
103832662,Europe,Croatia,Baby Food,Offline,H,9/19/12,10/20/12,5247,255.28,159.42
761509025,Middle East and North Africa,Pakistan,Personal Care,Offline,H,1/25/16,3/3/16,6298,81.73,56.67
799954736,Sub-Saharan Africa,Sierra Leone,Beverages,Online,M,6/18/10,7/21/10,3238,47.45,31.79
778593623,Asia,Malaysia,Snacks,Offline,L,9/29/10,11/17/10,2010,152.58,97.44
877162015,Central America and the Caribbean,Antigua and Barbuda ,Cosmetics,Offline,M,2/6/10,3/7/10,588,437.2,263.33
445708739,Europe,Malta,Personal Care,Online,H,2/19/14,2/27/14,3975,81.73,56.67
254595124,Sub-Saharan Africa,Botswana,Household,Offline,M,5/20/14,6/21/14,9210,668.27,502.54
244494998,Sub-Saharan Africa,Chad,Baby Food,Online,H,10/16/14,11/21/14,358,255.28,159.42
876394689,Sub-Saharan Africa,Lesotho,Cereal,Online,M,10/22/12,11/9/12,3519,205.7,117.11
881593024,Central America and the Caribbean,Dominican Republic,Fruits,Online,L,9/24/10,10/9/10,1822,9.33,6.92
411701333,Sub-Saharan Africa,Burundi,Clothes,Online,C,12/1/11,12/27/11,428,109.28,35.84
588643443,Asia,Brunei,Baby Food,Online,M,1/2/17,2/11/17,1531,255.28,159.42
354655683,Europe,Macedonia,Beverages,Offline,M,7/24/12,7/31/12,9353,47.45,31.79
522286880,Asia,Uzbekistan,Clothes,Offline,L,9/16/12,10/3/12,5149,109.28,35.84
624398362,Europe,Belarus,Office Supplies,Offline,C,6/30/17,7/24/17,2206,651.21,524.96
264163959,Europe,Liechtenstein,Beverages,Online,C,9/5/16,9/22/16,840,47.45,31.79
465069997,Sub-Saharan Africa,Seychelles ,Beverages,Offline,M,3/21/16,3/23/16,3402,47.45,31.79
520915305,Europe,Russia,Office Supplies,Offline,H,10/16/11,11/7/11,9270,651.21,524.96
245811212,Australia and Oceania,Australia,Beverages,Offline,H,4/9/15,5/11/15,9855,47.45,31.79
424181544,Europe,Armenia,Cereal,Online,H,2/5/13,3/4/13,3600,205.7,117.11
560762631,Europe,United Kingdom,Office Supplies,Online,H,7/3/15,7/16/15,979,651.21,524.96
230603301,Australia and Oceania,Vanuatu,Office Supplies,Offline,H,11/2/14,12/10/14,9496,651.21,524.96
429064881,Australia and Oceania,Palau,Vegetables,Online,H,2/6/12,2/15/12,8688,154.06,90.93
421821200,Asia,South Korea,Household,Offline,C,2/17/13,3/15/13,5122,668.27,502.54
894858586,Sub-Saharan Africa,Malawi,Office Supplies,Online,C,4/10/17,5/27/17,7396,651.21,524.96
804475867,Asia,Tajikistan,Beverages,Offline,C,7/27/13,8/18/13,1141,47.45,31.79
527284371,Sub-Saharan Africa,Niger,Baby Food,Offline,M,11/5/14,11/18/14,4018,255.28,159.42
510207927,Asia,Turkmenistan,Beverages,Offline,M,1/24/16,2/15/16,718,47.45,31.79
820482861,Asia,Sri Lanka,Vegetables,Offline,C,3/31/13,4/11/13,7967,154.06,90.93
695658004,Middle East and North Africa,Tunisia ,Cosmetics,Online,M,11/5/14,12/8/14,9517,437.2,263.33
793594682,Australia and Oceania,Fiji,Cosmetics,Offline,H,3/25/15,3/27/15,1157,437.2,263.33
942466723,Sub-Saharan Africa,Zambia,Baby Food,Online,M,8/12/13,9/4/13,5702,255.28,159.42
590760457,Sub-Saharan Africa,Sao Tome and Principe,Fruits,Offline,L,4/15/10,4/28/10,8002,9.33,6.92
157274711,Sub-Saharan Africa,Liberia,Office Supplies,Offline,M,5/21/10,6/17/10,9937,651.21,524.96
581120812,Sub-Saharan Africa,Benin,Beverages,Offline,L,7/14/12,8/16/12,5417,47.45,31.79
